bucket_id,members,mean_price_per_100g,mean_calories,aisle_id,department_id
30194,1,100.0,99.0,100,21
30195,1,100.0,120.0,24,4
30196,1,97.16666666666667,120.0,31,7
30197,1,92.15625,120.0,110,13
30198,1,62.416666666666664,120.0,72,13
30199,1,34.13333333333334,87.0,5,13
30200,1,69.80000000000001,120.0,64,7
30201,1,74.83333333333334,120.0,90,7
30202,1,58.166666666666664,104.0,43,3
30203,1,100.0,21.0,83,4
30204,1,97.875,160.0,106,12
30205,1,92.15625,120.0,110,13
30206,1,34.3125,120.0,51,13
30207,1,62.416666666666664,92.0,72,13
30208,1,100.0,120.0,83,4
30209,1,83.0,120.0,123,4
30210,1,41.5625,120.0,67,20
30211,1,41.5625,120.0,67,20
30212,1,69.80000000000001,120.0,18,10
30213,1,58.166666666666664,145.0,37,1
30214,1,58.166666666666664,201.0,37,1
30215,1,58.166666666666664,199.0,37,1
30216,1,100.0,221.0,103,19
30217,1,100.0,24.0,83,4
30218,1,100.0,5.0,26,7
30219,1,71.8125,2.0,94,7
30220,1,100.0,120.0,26,7
30221,1,100.0,122.0,26,7
30222,1,71.8125,2.0,94,7
30223,1,74.9,158.0,3,19
30224,1,71.8125,2.0,94,7
30225,1,4.640000000000001,143.0,120,16
30226,1,4.640000000000001,156.0,120,16
30227,1,4.640000000000001,158.0,120,16
30228,1,4.640000000000001,156.0,120,16
30229,1,4.640000000000001,114.0,120,16
30230,1,64.14285714285714,120.0,91,16
30231,1,71.8125,2.0,94,7
30232,1,100.0,120.0,92,18
30233,1,2.117019230769231,120.0,47,11
30234,1,100.0,120.0,6,2
30235,1,100.0,120.0,6,2
30236,1,100.0,5.0,26,7
30237,1,49.800000000000004,120.0,130,14
30238,1,49.800000000000004,120.0,130,14
30239,1,49.800000000000004,120.0,130,14
30240,1,49.800000000000004,120.0,130,14
30241,1,71.8125,2.0,94,7
30242,1,49.800000000000004,134.0,130,14
30243,1,73.25,120.0,19,13
30244,1,34.13333333333334,108.0,5,13
30245,1,100.0,120.0,89,13
30246,1,100.0,120.0,4,9
30247,1,67.78571428571429,191.0,9,9
30248,1,69.80000000000001,120.0,16,4
30249,1,69.80000000000001,104.0,16,4
30250,1,87.41666666666667,22.0,81,15
30251,1,83.0,24.0,123,4
30252,1,100.0,120.0,104,13
30253,1,21.461538461538463,115.0,69,15
30254,1,100.0,120.0,89,13
30255,1,54.375,120.0,98,7
30256,1,87.41666666666667,21.0,81,15
30257,1,25.68125,211.0,63,9
30258,1,41.5625,120.0,67,20
30259,1,49.800000000000004,120.0,78,19
30260,1,62.416666666666664,86.0,72,13
30261,1,52.28571428571429,147.0,107,19
30262,1,100.0,120.0,83,4
30263,1,92.15625,120.0,110,13
30264,1,100.0,105.0,4,9
30265,1,74.9,106.0,3,19
30266,1,82.45833333333334,120.0,50,19
30267,1,83.0,120.0,123,4
30268,1,71.8125,2.0,94,7
30269,1,71.8125,2.0,94,7
30270,1,71.8125,2.0,94,7
30271,1,71.8125,2.0,94,7
30272,1,71.8125,2.0,94,7
30273,1,100.0,210.0,38,1
30274,1,100.0,5.0,26,7
30275,1,100.0,99.0,24,4
30276,1,34.3125,95.0,51,13
30277,1,55.800000000000004,120.0,45,19
30278,1,100.0,120.0,104,13
30279,1,100.0,120.0,100,21
30280,1,16.6,120.0,109,11
30281,1,22.633333333333333,120.0,25,11
30282,1,100.0,95.0,92,18
30283,1,54.375,120.0,98,7
30284,1,58.166666666666664,205.0,37,1
30285,1,93.0,67.0,86,16
30286,1,100.0,120.0,83,4
30287,1,93.0,74.0,86,16
30288,1,93.0,70.0,86,16
30289,1,93.0,72.0,86,16
30290,1,6.303333333333334,120.0,117,19
30291,1,100.0,120.0,104,13
30292,1,82.45833333333334,95.0,50,19
30293,1,82.45833333333334,106.0,50,19
30294,1,82.45833333333334,120.0,50,19
30295,1,82.45833333333334,120.0,50,19
30296,1,54.375,64.0,98,7
30297,1,82.45833333333334,120.0,50,19
30298,1,54.375,120.0,98,7
30299,1,97.16666666666667,120.0,31,7
30300,1,82.45833333333334,120.0,50,19
30301,1,82.45833333333334,120.0,50,19
30302,1,100.0,120.0,92,18
30303,1,100.0,26.0,92,18
30304,1,54.375,120.0,98,7
30305,1,82.45833333333334,120.0,50,19
30306,1,82.45833333333334,107.0,50,19
30307,1,100.0,168.0,92,18
30308,1,54.375,120.0,98,7
30309,1,82.45833333333334,120.0,50,19
30310,1,100.0,120.0,83,4
30311,1,34.3125,120.0,51,13
30312,1,73.94999999999999,25.0,116,1
30313,1,69.80000000000001,26.0,12,9
30314,1,97.875,162.0,106,12
30315,1,73.94999999999999,26.0,116,1
30316,1,83.0,24.0,123,4
30317,1,52.28571428571429,24.0,107,19
30318,1,83.0,24.0,123,4
30319,1,83.0,25.0,123,4
30320,1,83.0,24.0,123,4
30321,1,82.45833333333334,24.0,50,19
30322,1,82.45833333333334,26.0,50,19
30323,1,41.5625,25.0,67,20
30324,1,83.0,25.0,123,4
30325,1,83.0,26.0,123,4
30326,1,97.16666666666667,26.0,31,7
30327,1,100.0,157.0,92,18
30328,1,67.78571428571429,25.0,9,9
30329,1,13.647058823529411,190.0,131,9
30330,1,25.68125,120.0,63,9
30331,1,100.0,120.0,66,6
30332,1,100.0,120.0,4,9
30333,1,62.416666666666664,120.0,72,13
30334,1,62.416666666666664,120.0,72,13
30335,1,20.3325,120.0,23,19
30336,1,25.68125,207.0,63,9
30337,1,62.25000000000001,120.0,59,15
30338,1,62.25000000000001,120.0,59,15
30339,1,54.375,98.0,98,7
30340,1,23.695833333333333,120.0,70,11
30341,1,54.375,120.0,98,7
30342,1,21.461538461538463,151.0,69,15
30343,1,54.375,60.0,98,7
30344,1,21.461538461538463,187.0,69,15
30345,1,21.461538461538463,115.0,69,15
30346,1,83.0,120.0,123,4
30347,1,100.0,25.0,100,21
30348,1,100.0,120.0,24,4
30349,1,100.0,120.0,100,21
30350,1,82.45833333333334,106.0,50,19
30351,1,97.0,146.0,121,14
30352,1,64.14285714285714,150.0,91,16
30353,1,100.0,120.0,31,7
30354,1,82.45833333333334,149.0,50,19
30355,1,62.416666666666664,120.0,72,13
30356,1,92.15625,120.0,110,13
30357,1,92.15625,120.0,110,13
30358,1,92.15625,120.0,110,13
30359,1,21.461538461538463,161.0,69,15
30360,1,21.461538461538463,169.0,69,15
30361,1,100.0,25.0,83,4
30362,1,100.0,26.0,83,4
30363,1,100.0,120.0,92,18
30364,1,64.14285714285714,125.0,91,16
30365,1,64.14285714285714,116.0,91,16
30366,1,4.640000000000001,141.0,120,16
30367,1,100.0,91.0,24,4
30368,1,93.0,68.0,86,16
30369,1,93.0,67.0,86,16
30370,1,100.0,99.0,24,4
30371,1,100.0,120.0,128,3
30372,2,93.0,72.0,86,16
30373,2,93.0,72.5,86,16
30374,1,93.0,74.0,86,16
30375,1,100.0,120.0,83,4
30376,1,100.0,120.0,24,4
30377,1,100.0,89.0,38,1
30378,1,100.0,120.0,92,18
30379,1,100.0,120.0,104,13
30380,1,22.633333333333333,120.0,25,11
30381,1,22.633333333333333,120.0,25,11
30382,1,100.0,120.0,55,11
30383,1,100.0,120.0,83,4
30384,1,100.0,120.0,83,4
30385,1,100.0,120.0,24,4
30386,1,71.8125,2.0,94,7
30387,1,100.0,120.0,89,13
30388,1,54.375,120.0,98,7
30389,1,71.8125,2.0,94,7
30390,1,48.87916666666666,120.0,105,13
30391,1,97.16666666666667,120.0,31,7
30392,1,41.5625,120.0,67,20
30393,1,100.0,120.0,104,13
30394,1,54.375,120.0,98,7
30395,1,49.57386363636364,120.0,88,13
30396,1,100.0,120.0,89,13
30397,1,23.695833333333333,120.0,70,11
30398,1,87.44999999999999,120.0,61,19
30399,1,100.0,120.0,83,4
30400,1,83.0,120.0,123,4
30401,1,71.8125,2.0,94,7
30402,1,4.640000000000001,153.0,120,16
30403,1,34.13333333333334,120.0,5,13
30404,1,100.0,120.0,104,13
30405,1,100.0,120.0,101,17
30406,1,87.44999999999999,120.0,61,19
30407,1,87.44999999999999,156.0,61,19
30408,1,100.0,120.0,100,21
30409,1,69.80000000000001,120.0,16,4
30410,1,69.80000000000001,120.0,16,4
30411,1,54.375,120.0,98,7
30412,1,54.375,120.0,98,7
30413,1,54.375,120.0,98,7
30414,1,54.375,120.0,98,7
30415,1,54.375,120.0,98,7
30416,1,100.0,120.0,104,13
30417,1,100.0,120.0,66,6
30418,1,100.0,120.0,24,4
30419,1,100.0,120.0,24,4
30420,1,100.0,25.0,89,13
30421,1,62.25000000000001,120.0,59,15
30422,1,21.461538461538463,114.0,69,15
30423,1,21.461538461538463,111.0,69,15
30424,1,25.68125,120.0,63,9
30425,1,87.44999999999999,164.0,61,19
30426,1,100.0,166.0,92,18
30427,1,100.0,26.0,83,4
30428,1,71.8125,2.0,94,7
30429,1,2.117019230769231,120.0,47,11
30430,1,45.24791666666667,120.0,29,13
30431,1,45.24791666666667,120.0,29,13
30432,1,100.0,120.0,17,13
30433,1,45.24791666666667,120.0,29,13
30434,1,62.25000000000001,120.0,59,15
30435,1,21.461538461538463,24.0,69,15
30436,1,21.461538461538463,107.0,69,15
30437,1,21.461538461538463,115.0,69,15
30438,1,21.461538461538463,116.0,69,15
30439,1,21.461538461538463,115.0,69,15
30440,1,21.461538461538463,169.0,69,15
30441,1,21.461538461538463,106.0,69,15
30442,1,21.461538461538463,106.0,69,15
30443,1,49.57386363636364,100.0,88,13
30444,1,34.13333333333334,108.0,5,13
30445,1,87.25,99.0,36,16
30446,1,49.800000000000004,199.0,78,19
30447,1,52.28571428571429,145.0,107,19
30448,1,49.57386363636364,103.0,88,13
30449,1,71.8125,2.0,94,7
30450,1,100.0,120.0,24,4
30451,1,100.0,120.0,100,21
30452,1,54.375,120.0,98,7
30453,1,100.0,120.0,32,4
30454,1,97.16666666666667,120.0,31,7
30455,1,13.647058823529411,120.0,131,9
30456,1,43.26666666666667,120.0,73,11
30457,1,43.26666666666667,120.0,73,11
30458,1,100.0,120.0,17,13
30459,1,100.0,120.0,89,13
30460,1,64.14285714285714,123.0,91,16
30461,1,74.9,151.0,3,19
30462,1,74.9,152.0,3,19
30463,1,69.80000000000001,120.0,16,4
30464,1,100.0,102.0,83,4
30465,1,13.647058823529411,120.0,131,9
30466,1,21.461538461538463,157.0,69,15
30467,1,55.800000000000004,120.0,45,19
30468,1,55.800000000000004,120.0,45,19
30469,1,25.68125,205.0,63,9
30470,1,25.68125,191.0,63,9
30471,1,25.68125,204.0,63,9
30472,1,71.8125,2.0,94,7
30473,1,35.96666666666666,120.0,127,11
30474,1,22.633333333333333,120.0,25,11
30475,1,87.44999999999999,158.0,61,19
30476,1,29.799999999999997,156.0,57,14
30477,1,29.799999999999997,145.0,57,14
30478,1,29.799999999999997,96.0,57,14
30479,1,21.461538461538463,109.0,69,15
30480,1,21.461538461538463,106.0,69,15
30481,1,21.461538461538463,116.0,69,15
30482,1,100.0,124.0,84,16
30483,1,100.0,123.0,84,16
30484,1,100.0,122.0,84,16
30485,1,100.0,120.0,100,21
30486,1,66.54545454545455,105.0,108,16
30487,1,4.640000000000001,150.0,120,16
30488,1,4.640000000000001,152.0,120,16
30489,1,62.25000000000001,120.0,59,15
30490,1,62.25000000000001,120.0,59,15
30491,1,62.25000000000001,120.0,59,15
30492,1,21.461538461538463,160.0,69,15
30493,2,21.461538461538463,159.5,69,15
30494,1,21.461538461538463,120.0,69,15
30495,1,21.461538461538463,244.0,69,15
30496,1,21.461538461538463,22.0,69,15
30497,1,21.461538461538463,21.0,69,15
30498,1,54.375,120.0,98,7
30499,1,54.375,120.0,98,7
30500,1,62.25000000000001,120.0,59,15
30501,1,100.0,115.0,84,16
30502,1,4.640000000000001,150.0,120,16
30503,1,21.461538461538463,107.0,69,15
30504,1,100.0,119.0,84,16
30505,1,4.640000000000001,143.0,120,16
30506,1,100.0,122.0,84,16
30507,1,4.640000000000001,154.0,120,16
30508,1,4.640000000000001,122.0,120,16
30509,1,100.0,120.0,84,16
30510,1,4.640000000000001,148.0,120,16
30511,1,23.695833333333333,120.0,70,11
30512,1,100.0,125.0,84,16
30513,1,100.0,115.0,84,16
30514,1,4.640000000000001,142.0,120,16
30515,1,4.640000000000001,120.0,120,16
30516,1,4.640000000000001,117.0,120,16
30517,1,66.54545454545455,120.0,108,16
30518,1,4.640000000000001,155.0,120,16
30519,1,4.640000000000001,142.0,120,16
30520,1,100.0,120.0,17,13
30521,1,100.0,115.0,13,20
30522,1,100.0,115.0,4,9
30523,1,55.800000000000004,146.0,45,19
30524,1,97.16666666666667,120.0,31,7
30525,1,100.0,111.0,4,9
30526,1,100.0,111.0,4,9
30527,1,13.647058823529411,109.0,131,9
30528,1,100.0,115.0,4,9
30529,1,100.0,120.0,17,13
30530,1,25.68125,198.0,63,9
30531,1,58.166666666666664,213.0,37,1
30532,1,58.166666666666664,209.0,37,1
30533,1,69.80000000000001,120.0,68,10
30534,1,65.27033965244865,120.0,114,17
30535,1,83.0,120.0,123,4
30536,1,100.0,120.0,83,4
30537,1,0.372822299651568,120.0,28,5
30538,1,100.0,120.0,24,4
30539,1,100.0,120.0,24,4
30540,1,64.91666666666667,120.0,50,19
30541,1,100.0,120.0,100,21
30542,1,11.99,120.0,99,15
30543,1,73.94999999999999,120.0,116,1
30544,1,4.640000000000001,120.0,120,16
30545,1,74.9,120.0,3,19
30546,1,54.375,120.0,98,7
30547,1,73.94999999999999,120.0,116,1
30548,1,6.303333333333334,120.0,117,19
30549,1,100.0,154.0,100,21
30550,1,62.25000000000001,120.0,59,15
30551,1,45.24791666666667,120.0,29,13
30552,1,29.799999999999997,120.0,57,14
30553,1,87.25,102.0,36,16
30554,1,45.24791666666667,120.0,29,13
30555,1,29.799999999999997,120.0,57,14
30556,1,4.640000000000001,148.0,120,16
30557,1,4.640000000000001,153.0,120,16
30558,1,87.44999999999999,164.0,61,19
30559,1,100.0,120.0,6,2
30560,1,45.24791666666667,120.0,29,13
30561,1,100.0,120.0,92,18
30562,1,52.526315789473685,0.0,115,7
30563,1,4.640000000000001,117.0,120,16
30564,1,49.800000000000004,120.0,130,14
30565,1,100.0,120.0,6,2
30566,1,69.80000000000001,201.0,12,9
30567,1,67.78571428571429,190.0,9,9
30568,1,67.78571428571429,88.0,9,9
30569,1,69.80000000000001,120.0,16,4
30570,1,2.117019230769231,120.0,47,11
30571,1,71.8125,120.0,94,7
30572,1,100.0,99.0,92,18
30573,1,11.99,120.0,99,15
30574,1,100.0,162.0,13,20
30575,1,100.0,120.0,92,18
30576,1,11.99,111.0,99,15
30577,1,71.8125,120.0,94,7
30578,1,71.8125,120.0,94,7
30579,1,87.44999999999999,120.0,61,19
30580,1,71.8125,2.0,94,7
30581,1,71.8125,2.0,94,7
30582,1,54.375,120.0,98,7
30583,1,65.25,120.0,126,11
30584,1,62.416666666666664,120.0,72,13
30585,1,62.416666666666664,120.0,72,13
30586,1,62.416666666666664,120.0,72,13
30587,1,62.416666666666664,120.0,72,13
30588,1,49.57386363636364,120.0,88,13
30589,1,73.25,120.0,19,13
30590,1,100.0,120.0,104,13
30591,1,93.0,69.0,86,16
30592,1,100.0,109.0,21,16
30593,1,62.25000000000001,120.0,59,15
30594,1,62.25000000000001,120.0,59,15
30595,1,34.3125,120.0,51,13
30596,1,69.80000000000001,120.0,14,20
30597,1,41.5625,120.0,67,20
30598,1,34.3125,120.0,51,13
30599,1,100.0,120.0,66,6
30600,1,62.416666666666664,120.0,72,13
30601,1,6.303333333333334,120.0,117,19
30602,1,25.68125,205.0,63,9
30603,1,25.68125,199.0,63,9
30604,1,100.0,120.0,104,13
30605,1,100.0,194.0,66,6
30606,1,0.372822299651568,120.0,28,5
30607,1,97.0,132.0,121,14
30608,1,100.0,111.0,21,16
30609,1,58.166666666666664,142.0,37,1
30610,1,100.0,120.0,104,13
30611,1,34.3125,120.0,51,13
30612,1,73.25,120.0,19,13
30613,1,100.0,26.0,83,4
30614,1,100.0,120.0,83,4
30615,1,83.0,120.0,123,4
30616,1,100.0,25.0,83,4
30617,1,20.3325,97.0,23,19
30618,1,20.3325,156.0,23,19
30619,1,69.80000000000001,192.0,129,1
30620,1,54.375,97.0,98,7
30621,1,58.166666666666664,161.0,37,1
30622,1,55.800000000000004,120.0,45,19
30623,1,82.45833333333334,120.0,50,19
30624,1,100.0,120.0,66,6
30625,1,34.13333333333334,90.0,5,13
30626,1,87.41666666666667,120.0,81,15
30627,1,34.3125,120.0,51,13
30628,1,100.0,120.0,104,13
30629,1,87.41666666666667,120.0,81,15
30630,1,100.0,118.0,84,16
30631,1,100.0,118.0,17,13
30632,1,55.800000000000004,124.0,45,19
30633,1,58.166666666666664,120.0,37,1
30634,1,100.0,114.0,84,16
30635,1,100.0,126.0,84,16
30636,1,71.8125,2.0,94,7
30637,1,96.5,120.0,97,13
30638,1,100.0,120.0,17,13
30639,1,25.68125,120.0,63,9
30640,1,100.0,120.0,104,13
30641,1,69.80000000000001,116.0,1,20
30642,1,49.800000000000004,108.0,78,19
30643,1,100.0,120.0,83,4
30644,1,100.0,120.0,52,1
30645,1,87.44999999999999,106.0,61,19
30646,1,83.0,120.0,123,4
30647,1,100.0,120.0,83,4
30648,1,49.800000000000004,95.0,78,19
30649,1,49.800000000000004,106.0,78,19
30650,1,100.0,120.0,83,4
30651,1,83.0,120.0,123,4
30652,1,100.0,120.0,24,4
30653,1,69.80000000000001,120.0,16,4
30654,1,69.80000000000001,111.0,16,4
30655,1,44.97849462365591,120.0,20,11
30656,1,58.166666666666664,209.0,37,1
30657,1,100.0,213.0,17,13
30658,1,55.800000000000004,149.0,45,19
30659,1,55.800000000000004,150.0,45,19
30660,1,71.8125,2.0,94,7
30661,1,58.166666666666664,120.0,37,1
30662,1,71.8125,2.0,94,7
30663,1,71.8125,2.0,94,7
30664,1,69.80000000000001,120.0,16,4
30665,1,71.8125,2.0,94,7
30666,1,71.8125,120.0,94,7
30667,1,21.461538461538463,120.0,69,15
30668,1,100.0,120.0,89,13
30669,1,83.0,24.0,123,4
30670,1,74.9,120.0,3,19
30671,1,100.0,149.0,92,18
30672,1,54.375,120.0,98,7
30673,1,11.99,92.0,99,15
30674,1,100.0,120.0,100,21
30675,1,52.526315789473685,120.0,115,7
30676,1,100.0,120.0,83,4
30677,1,69.80000000000001,120.0,16,4
30678,1,73.94999999999999,120.0,116,1
30679,1,55.800000000000004,150.0,45,19
30680,1,100.0,5.0,26,7
30681,1,58.166666666666664,202.0,37,1
30682,1,48.87916666666666,120.0,105,13
30683,1,49.800000000000004,203.0,78,19
30684,1,29.083333333333332,143.0,77,7
30685,1,45.24791666666667,120.0,29,13
30686,1,13.647058823529411,200.0,131,9
30687,1,13.647058823529411,194.0,131,9
30688,1,13.647058823529411,189.0,131,9
30689,1,67.78571428571429,189.0,9,9
30690,1,13.647058823529411,182.0,131,9
30691,1,13.647058823529411,183.0,131,9
30692,1,13.647058823529411,201.0,131,9
30693,1,13.647058823529411,191.0,131,9
30694,1,13.647058823529411,195.0,131,9
30695,1,13.647058823529411,183.0,131,9
30696,2,100.0,111.0,21,16
30697,1,6.303333333333334,120.0,117,19
30698,1,74.9,100.0,3,19
30699,1,100.0,120.0,104,13
30700,1,71.8125,116.0,94,7
30701,1,82.45833333333334,25.0,50,19
30702,2,45.24791666666667,120.0,29,13
30703,1,100.0,115.0,21,16
30704,1,100.0,108.0,21,16
30705,1,100.0,104.0,21,16
30706,1,6.303333333333334,120.0,117,19
30707,1,100.0,120.0,104,13
30708,1,73.94999999999999,120.0,116,1
30709,1,83.0,109.0,112,3
30710,1,97.0,135.0,121,14
30711,1,97.16666666666667,120.0,31,7
30712,1,100.0,132.0,92,18
30713,1,5.544444444444444,137.0,48,14
30714,1,19.88888888888889,120.0,112,3
30715,1,19.88888888888889,103.0,112,3
30716,1,58.166666666666664,120.0,43,3
30717,1,52.28571428571429,152.0,107,19
30718,1,49.800000000000004,120.0,78,19
30719,1,52.28571428571429,149.0,107,19
30720,1,100.0,120.0,52,1
30721,1,74.83333333333334,120.0,93,3
30722,1,69.80000000000001,120.0,68,10
30723,1,83.0,120.0,123,4
30724,1,100.0,120.0,79,1
30725,1,21.461538461538463,120.0,69,15
30726,1,21.461538461538463,120.0,69,15
30727,1,83.0,120.0,123,4
30728,1,67.78571428571429,188.0,9,9
30729,1,62.416666666666664,120.0,72,13
30730,1,100.0,120.0,24,4
30731,1,100.0,120.0,104,13
30732,1,100.0,112.0,100,21
30733,1,58.166666666666664,120.0,37,1
30734,1,2.052837573385519,120.0,132,11
30735,1,69.80000000000001,120.0,134,5
30736,1,100.0,88.0,66,6
30737,1,100.0,120.0,17,13
30738,1,49.57386363636364,98.0,88,13
30739,1,21.461538461538463,22.0,69,15
30740,1,87.25,108.0,2,16
30741,1,0.372822299651568,120.0,28,5
30742,1,100.0,87.0,66,6
30743,1,100.0,120.0,24,4
30744,1,83.0,120.0,123,4
30745,1,62.25000000000001,120.0,59,15
30746,1,100.0,120.0,24,4
30747,1,83.0,120.0,123,4
30748,1,49.57386363636364,120.0,88,13
30749,1,71.8125,2.0,94,7
30750,1,49.666666666666664,109.0,92,18
30751,1,71.8125,2.0,94,7
30752,1,19.88888888888889,120.0,112,3
30753,1,100.0,116.0,52,1
30754,1,21.461538461538463,106.0,69,15
30755,1,21.461538461538463,110.0,69,15
30756,1,21.461538461538463,21.0,69,15
30757,1,87.41666666666667,23.0,81,15
30758,1,19.88888888888889,110.0,112,3
30759,1,49.57386363636364,97.0,88,13
30760,1,58.166666666666664,120.0,37,1
30761,1,64.14285714285714,120.0,91,16
30762,1,4.640000000000001,149.0,120,16
30763,1,100.0,153.0,100,21
30764,1,100.0,141.0,100,21
30765,1,4.640000000000001,152.0,120,16
30766,1,4.640000000000001,152.0,120,16
30767,1,4.640000000000001,148.0,120,16
30768,1,100.0,118.0,84,16
30769,1,4.640000000000001,157.0,120,16
30770,1,4.640000000000001,156.0,120,16
30771,1,97.16666666666667,120.0,31,7
30772,1,49.800000000000004,189.0,78,19
30773,1,6.303333333333334,120.0,117,19
30774,1,97.16666666666667,154.0,31,7
30775,1,74.9,99.0,3,19
30776,1,9.79,120.0,65,11
30777,1,100.0,120.0,17,13
30778,1,97.16666666666667,120.0,31,7
30779,1,64.14285714285714,120.0,91,16
30780,1,6.303333333333334,150.0,117,19
30781,1,97.16666666666667,120.0,31,7
30782,1,97.16666666666667,5.0,31,7
30783,1,97.0,120.0,121,14
30784,1,49.800000000000004,120.0,130,14
30785,1,19.88888888888889,107.0,112,3
30786,1,87.44999999999999,120.0,61,19
30787,1,64.14285714285714,120.0,91,16
30788,1,88.77777777777777,167.0,40,8
30789,1,100.0,120.0,89,13
30790,1,73.25,120.0,19,13
30791,1,100.0,120.0,83,4
30792,1,21.461538461538463,165.0,69,15
30793,1,49.57386363636364,104.0,88,13
30794,1,19.88888888888889,110.0,112,3
30795,1,49.800000000000004,120.0,130,14
30796,1,90.3125,120.0,128,3
30797,1,73.25,120.0,19,13
30798,1,73.25,120.0,19,13
30799,1,73.25,120.0,19,13
30800,1,73.25,120.0,19,13
30801,1,100.0,120.0,89,13
30802,1,67.78571428571429,182.0,9,9
30803,1,62.416666666666664,120.0,72,13
30804,1,49.57386363636364,106.0,88,13
30805,1,100.0,120.0,104,13
30806,1,100.0,120.0,104,13
30807,1,100.0,120.0,104,13
30808,1,71.8125,2.0,94,7
30809,1,71.8125,2.0,94,7
30810,1,100.0,101.0,24,4
30811,1,54.375,120.0,98,7
30812,1,100.0,120.0,83,4
30813,1,54.375,120.0,98,7
30814,1,55.800000000000004,158.0,45,19
30815,1,100.0,120.0,17,13
30816,1,54.375,120.0,98,7
30817,1,97.16666666666667,120.0,31,7
30818,1,97.16666666666667,120.0,31,7
30819,1,54.375,120.0,98,7
30820,1,69.80000000000001,120.0,113,1
30821,1,54.375,120.0,98,7
30822,1,100.0,120.0,104,13
30823,1,29.083333333333332,143.0,77,7
30824,1,71.8125,2.0,94,7
30825,1,97.16666666666667,120.0,31,7
30826,1,100.0,120.0,24,4
30827,1,100.0,120.0,24,4
30828,1,100.0,120.0,104,13
30829,1,100.0,120.0,104,13
30830,1,83.0,163.0,123,4
30831,1,97.16666666666667,120.0,31,7
30832,1,73.94999999999999,120.0,116,1
30833,1,64.14285714285714,117.0,91,16
30834,1,11.99,95.0,99,15
30835,1,34.13333333333334,89.0,5,13
30836,1,6.303333333333334,111.0,117,19
30837,1,54.375,120.0,98,7
30838,1,100.0,120.0,100,21
30839,1,82.45833333333334,120.0,50,19
30840,1,41.5625,120.0,67,20
30841,1,49.800000000000004,120.0,130,14
30842,1,41.5625,120.0,67,20
30843,1,49.800000000000004,120.0,130,14
30844,1,2.052837573385519,120.0,132,11
30845,1,34.13333333333334,120.0,5,13
30846,1,64.14285714285714,120.0,91,16
30847,1,52.28571428571429,144.0,107,19
30848,1,25.68125,189.0,63,9
30849,1,64.14285714285714,120.0,91,16
30850,1,69.80000000000001,120.0,14,20
30851,1,64.14285714285714,188.0,91,16
30852,1,71.8125,2.0,94,7
30853,1,13.647058823529411,120.0,131,9
30854,1,69.80000000000001,120.0,129,1
30855,1,49.800000000000004,120.0,130,14
30856,1,49.800000000000004,120.0,130,14
30857,1,100.0,120.0,66,6
30858,1,100.0,92.0,24,4
30859,1,19.88888888888889,115.0,112,3
30860,1,92.15625,120.0,110,13
30861,1,100.0,120.0,100,21
30862,1,35.8,120.0,27,5
30863,1,71.8125,2.0,94,7
30864,1,48.87916666666666,144.0,105,13
30865,1,48.87916666666666,120.0,105,13
30866,1,45.24791666666667,120.0,29,13
30867,1,100.0,120.0,24,4
30868,1,11.99,120.0,99,15
30869,1,100.0,120.0,89,13
30870,1,69.80000000000001,120.0,12,9
30871,1,100.0,120.0,104,13
30872,1,25.68125,120.0,63,9
30873,1,69.80000000000001,120.0,16,4
30874,1,100.0,109.0,21,16
30875,1,71.8125,120.0,94,7
30876,1,54.375,97.0,98,7
30877,1,100.0,120.0,52,1
30878,1,100.0,120.0,17,13
30879,1,93.0,68.0,86,16
30880,1,93.0,71.0,86,16
30881,1,93.0,69.0,86,16
30882,1,35.96666666666666,120.0,127,11
30883,1,92.15625,120.0,110,13
30884,1,74.9,120.0,3,19
30885,1,83.0,120.0,123,4
30886,1,100.0,113.0,4,9
30887,1,100.0,120.0,24,4
30888,1,71.8125,2.0,94,7
30889,1,71.8125,2.0,94,7
30890,1,49.57386363636364,120.0,88,13
30891,1,49.57386363636364,120.0,88,13
30892,1,4.640000000000001,155.0,120,16
30893,1,4.640000000000001,120.0,120,16
30894,1,54.375,120.0,98,7
30895,1,4.640000000000001,156.0,120,16
30896,1,54.375,120.0,98,7
30897,1,39.5,106.0,92,18
30898,1,71.8125,2.0,94,7
30899,1,100.0,95.0,92,18
30900,1,82.45833333333334,120.0,50,19
30901,1,97.16666666666667,120.0,31,7
30902,1,73.94999999999999,120.0,116,1
30903,1,71.8125,2.0,94,7
30904,1,74.9,101.0,3,19
30905,1,74.9,104.0,3,19
30906,1,88.77777777777777,98.0,40,8
30907,2,55.800000000000004,110.0,45,19
30908,1,5.544444444444444,100.0,48,14
30909,1,82.45833333333334,101.0,50,19
30910,1,29.799999999999997,98.0,57,14
30911,1,74.9,120.0,3,19
30912,1,73.25,120.0,19,13
30913,1,9.79,120.0,65,11
30914,1,49.57386363636364,120.0,88,13
30915,1,52.526315789473685,120.0,115,7
30916,1,54.375,120.0,98,7
30917,1,100.0,151.0,92,18
30918,1,97.16666666666667,120.0,31,7
30919,1,11.99,120.0,99,15
30920,1,100.0,26.0,92,18
30921,1,100.0,120.0,92,18
30922,1,100.0,120.0,92,18
30923,1,100.0,120.0,92,18
30924,1,100.0,120.0,92,18
30925,1,25.68125,120.0,63,9
30926,1,69.80000000000001,120.0,68,10
